302673 0.000003102 s WR600_NR1200 20000
302693 0.000009024 s WR3500_NR875 20000

276262 6253.8 d Data
276329 11909.006 d Data
276336 663.047 d Data
276416 4221.03 d Data
276511 9003.851 d Data
276689 10871.979 d Data
276778 675.452 d Data
276790 1595.77 d Data
276952 6647.79 d Data
276954 742.574 d Data
278880 21823.2 d Data
278912 19956.595 d Data
278968 9956.749 d Data
279169 55581.667 d Data
279259 7323.13 d Data
279279 17103.949 d Data
279284 32034.2 d Data
279345 52808.19 d Data
279515 348.306 d Data
279598 68677.998 d Data
279685 75217.857 d Data
279764 6773.48 d Data
279813 48459.837 d Data
279867 30069.77 d Data
279928 1022.76 d Data
279932 45108.21 d Data
279984 66182.771 d Data
280231 89716.174 d Data
280319 95188.81 d Data
280368 8425.114 d Data
280423 69687.86 d Data
280464 59277.091 d Data
280500 7450.18 d Data
280520 12416.022 d Data
280614 24827.41 d Data
280673 151139.74 d Data
280753 45639.069 d Data
280853 7156.615 d Data
280862 132735.921 d Data
280950 126585.412 d Data
280977 35185.357 d Data
281070 12449.78 d Data
281074 46301.596 d Data
281075 854.704 d Data
281317 24194.47 d Data
281385 64071.26 d Data
281411 136958.544 d Data
282625 10554.773 d Data
282631 26523.675 d Data
282712 93409.616 d Data
282784 2966.99 d Data
282992 108621.79 d Data
283074 57154.09 d Data
283155 29438.7 d Data
283270 13515.7 d Data
283429 235906.97 d Data
283608 24079.692 d Data
283780 146915.894 d Data
284006 39539.43 d Data
284213 202201.361 d Data
284285 249354.465 d Data
284420 57504.933 d Data
284427 35369.5 d Data
284484 104501.543 d Data

361094 0.003115294 b WqqZll 250000
361096 0.002141484 b ZqqZll 100000

361063 0.01169259 b llll 17993500
361072 2.86614E-05 b lllljj_EW6 60000
361064 0.001678222 b lllv 450000
361065 0.003299114 b lllv 900000
361066 0.002331238 b lllv 600000
361067 0.004572568 b lllv 1200000
361071 3.82355E-05 b lllvjj_EW6 10000
361068 0.01274 b llvv_OS 5942000
361069 2.34753E-05 b llvvjj_SS_EW4 510000
361070 3.91336E-05 b llvvjj_SS_EW6 510000

410009 0.087573226 b ttbar_dil 19965000

361300 1.73E+01 b Wenu 20000000
361301 9.41E-01 b Wenu 5999500
361302 1.16E+00 b Wenu 6000000
361303 4.18E-01 b Wenu 3980500
361304 1.01E-01 b Wenu 4497800
361305 5.54E-02 b Wenu 4389800
361306 5.59E-02 b Wenu 4353500
361307 1.68E-02 b Wenu 4398900
361308 9.22E-03 b Wenu 4875900
361309 3.74E-03 b Wenu 1000000
361310 1.27E-03 b Wenu 900000
361311 7.54E-04 b Wenu 900000
361312 2.19E-04 b Wenu 500000
361313 8.27E-05 b Wenu 300000
361314 5.54E-05 b Wenu 300000
361315 3.80E-05 b Wenu 200000
361316 1.32E-05 b Wenu 100000
361317 9.85E-06 b Wenu 100000
361318 4.06E-06 b Wenu 50000
361319 1.58E-06 b Wenu 30000
361320 1.13E-06 b Wenu 30000
361321 1.60E-08 b Wenu 20000
361322 6.93E-09 b Wenu 10000
361323 4.91E-09 b Wenu 10000


361324 1.73E+01 b Wmunu 19935000
361325 9.41E-01 b Wmunu 8999500
361326 1.16E+00 b Wmunu 8995500
361327 4.18E-01 b Wmunu 3995000
361328 1.01E-01 b Wmunu 4496100
361329 5.54E-02 b Wmunu 4386500
361330 5.59E-02 b Wmunu 3911000
361331 1.68E-02 b Wmunu 4308200
361332 9.22E-03 b Wmunu 4887750
361333 3.74E-03 b Wmunu 1000000
361334 1.27E-03 b Wmunu 900000
361335 7.54E-04 b Wmunu 900000
361336 2.19E-04 b Wmunu 500000
361337 8.27E-05 b Wmunu 300000
361338 5.54E-05 b Wmunu 300000
361339 3.80E-05 b Wmunu 200000
361340 1.32E-05 b Wmunu 100000
361341 9.85E-06 b Wmunu 99950
361342 4.06E-06 b Wmunu 50000
361343 1.58E-06 b Wmunu 30000
361344 1.13E-06 b Wmunu 30000
361345 1.60E-08 b Wmunu 20000
361346 6.93E-09 b Wmunu 9000
361347 4.91E-09 b Wmunu 10000

361372 1.54716482 b Zee 2000000
361373 0.282603516 b Zee 1200000
361374 0.157995637 b Zee 2500000
361375 0.044404744 b Zee 1242500 2.5
361376 0.015061979 b Zee 500000
361377 0.008970032 b Zee 1115300
361378 0.006440506 b Zee 379400
361379 0.002545149 b Zee 475000
361380 0.001540098 b Zee 987050
361381 0.000442396 b Zee 500000
361382 0.000199518 b Zee 300000
361383 0.000120833 b Zee 300000
361384 2.61168E-05 b Zee 300000
361385 1.23518E-05 b Zee 200000
361386 7.88276E-06 b Zee 200000
361387 4.50549E-06 b Zee 50000
361388 2.36929E-06 b Zee 30000
361389 1.44656E-06 b Zee 30000
361390 5.78989E-07 b Zee 30000
361391 3.30084E-07 b Zee 20000
361392 1.95944E-07 b Zee 20000
361393 2.04597E-09 b Zee 20000
361394 1.29206E-09 b Zee 10000
361395 8.59692E-10 b Zee 9980

361396 1.54716482 b Zmumu 377400
361397 0.282603516 b Zmumu 452200
361398 0.157995637 b Zmumu 497600
361399 0.044404744 b Zmumu 1120000
361400 0.015061979 b Zmumu 826900
